                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.42256,                0.45602,                 1.0147,                0.71539,                0.65561,                0.71684,                0.49563,                 1.2991,                 1.4392,                 1.7695,              0.0001295,              0.0001295,              0.0001295
                     86,                0.41978,                0.46765,                  1.013,                0.77981,                0.60856,                0.71752,                0.48319,                 1.3017,                 1.4294,                 1.7715,             0.00012189,             0.00012189,             0.00012189
                     87,                0.42354,                0.46299,                 1.0137,                0.73405,                0.65695,                0.71997,                 0.4912,                 1.2457,                 1.3836,                 1.7177,             0.00011427,             0.00011427,             0.00011427
                     88,                0.41755,                0.45568,                 1.0115,                0.78422,                0.64142,                0.72685,                0.50308,                 1.2717,                 1.3425,                 1.7616,             0.00010666,             0.00010666,             0.00010666
                     89,                0.40843,                0.45186,                 1.0078,                0.72553,                0.68738,                0.71381,                0.50056,                 1.2543,                 1.4414,                 1.7253,             9.9047e-05,             9.9047e-05,             9.9047e-05
                     90,                0.40609,                0.44434,                 1.0051,                0.71865,                0.65127,                0.72633,                0.51158,                 1.2879,                 1.3626,                  1.794,             9.1434e-05,             9.1434e-05,             9.1434e-05
                     91,                0.35094,                0.36592,                0.98163,                0.68382,                0.67519,                0.70356,                0.48688,                 1.2628,                 1.3577,                 1.7555,             8.3821e-05,             8.3821e-05,             8.3821e-05
                     92,                0.32092,                0.29611,                0.96017,                0.76412,                0.63344,                0.72129,                0.49987,                 1.2832,                 1.3851,                 1.7752,             7.6208e-05,             7.6208e-05,             7.6208e-05
                     93,                 0.3183,                0.28081,                0.95966,                0.68972,                0.68459,                0.71687,                0.50788,                 1.2575,                 1.3785,                 1.7595,             6.8595e-05,             6.8595e-05,             6.8595e-05
                     94,                0.30752,                0.27482,                0.95204,                0.74698,                0.64626,                0.72202,                0.51175,                 1.2425,                 1.3684,                 1.7383,             6.0982e-05,             6.0982e-05,             6.0982e-05
                     95,                0.29988,                0.27129,                0.95181,                0.76202,                0.61765,                0.71053,                0.50722,                  1.265,                 1.4197,                  1.764,             5.3369e-05,             5.3369e-05,             5.3369e-05
                     96,                0.30408,                0.27321,                0.95018,                0.77169,                0.63608,                0.72383,                0.51172,                 1.2614,                 1.4153,                 1.7611,             4.5756e-05,             4.5756e-05,             4.5756e-05
                     97,                0.29468,                0.26616,                0.94815,                0.71788,                0.64109,                0.71425,                0.50816,                 1.2854,                 1.4217,                 1.7948,             3.8142e-05,             3.8142e-05,             3.8142e-05
                     98,                0.28691,                0.25689,                0.94013,                0.67565,                0.67211,                0.71284,                0.51174,                 1.2874,                 1.4314,                 1.7863,             3.0529e-05,             3.0529e-05,             3.0529e-05
                     99,                0.28651,                 0.2561,                0.93558,                0.83346,                0.59886,                0.71926,                0.51255,                 1.2489,                 1.4199,                 1.7585,             2.2916e-05,             2.2916e-05,             2.2916e-05
                    100,                0.28234,                0.25438,                  0.933,                0.69995,                0.66547,                0.70704,                0.51368,                 1.2652,                 1.4415,                 1.7703,             1.5303e-05,             1.5303e-05,             1.5303e-05
