                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.1788,                 1.2985,                 1.4176,                0.79532,                0.62189,                0.71536,                0.46814,                   1.42,                 1.4107,                 1.6925,             0.00036325,             0.00036325,             0.00036325
                     25,                  1.157,                 1.2762,                 1.3985,                0.81477,                0.64229,                0.73649,                0.48464,                 1.3864,                  1.346,                 1.6419,             0.00035004,             0.00035004,             0.00035004
                     26,                 1.1371,                  1.258,                 1.3881,                0.84719,                0.59774,                0.71717,                0.47607,                 1.4216,                 1.3717,                 1.6889,             0.00033683,             0.00033683,             0.00033683
                     27,                 1.1311,                 1.2349,                 1.3804,                0.82227,                0.64881,                   0.74,                0.49394,                 1.3668,                  1.282,                 1.6373,             0.00032363,             0.00032363,             0.00032363
                     28,                 1.1066,                 1.2004,                 1.3572,                  0.785,                0.65423,                0.74147,                0.48875,                 1.3882,                 1.3436,                 1.6572,             0.00031042,             0.00031042,             0.00031042
                     29,                 1.1016,                 1.1923,                 1.3557,                0.74987,                0.68148,                0.73636,                0.49425,                 1.3848,                 1.3135,                 1.6583,             0.00029722,             0.00029722,             0.00029722
                     30,                 1.0827,                 1.1672,                 1.3478,                0.78493,                0.64194,                0.74243,                0.50132,                  1.398,                 1.3289,                 1.6739,             0.00028401,             0.00028401,             0.00028401
                     31,                 1.0661,                 1.1269,                  1.331,                0.79972,                  0.645,                0.72735,                0.50222,                 1.3688,                 1.2948,                  1.654,              0.0002708,              0.0002708,              0.0002708
                     32,                 1.0622,                 1.1268,                 1.3262,                0.79711,                0.64577,                0.75232,                0.51613,                 1.3383,                 1.2376,                 1.6166,              0.0002576,              0.0002576,              0.0002576
                     33,                 1.0582,                 1.1045,                 1.3265,                0.75711,                0.69774,                0.74739,                0.51463,                 1.3321,                 1.2379,                 1.6096,             0.00024439,             0.00024439,             0.00024439
                     34,                 1.0256,                  1.066,                 1.3041,                0.80355,                0.69688,                 0.7655,                 0.5243,                 1.3318,                 1.2312,                 1.6104,             0.00023118,             0.00023118,             0.00023118
                     35,                 1.0287,                 1.0594,                 1.3004,                0.83581,                0.70954,                0.76835,                0.53091,                 1.3234,                 1.1974,                 1.6072,             0.00021798,             0.00021798,             0.00021798
                     36,                 1.0097,                 1.0235,                 1.2867,                0.84081,                0.66034,                0.75804,                0.52464,                 1.3427,                 1.2522,                   1.63,             0.00020477,             0.00020477,             0.00020477
                     37,                0.98361,                 1.0143,                 1.2727,                0.80472,                0.67761,                0.74592,                0.52657,                 1.3315,                 1.2782,                 1.6187,             0.00019156,             0.00019156,             0.00019156
                     38,                0.97957,                0.99961,                 1.2675,                0.83903,                0.67315,                0.76054,                0.53212,                 1.3356,                  1.228,                 1.6098,             0.00017836,             0.00017836,             0.00017836
                     39,                0.96451,                0.97015,                 1.2593,                0.81933,                0.70297,                0.78064,                0.54185,                 1.3214,                  1.203,                 1.5944,             0.00016515,             0.00016515,             0.00016515
                     40,                0.96546,                 0.9645,                 1.2523,                0.83248,                0.69148,                0.76796,                0.54183,                 1.3025,                 1.1754,                  1.575,             0.00015194,             0.00015194,             0.00015194
                     41,                0.91129,                0.76206,                 1.2536,                0.86367,                0.68721,                0.77585,                0.54487,                 1.2859,                 1.1277,                 1.5721,             0.00013874,             0.00013874,             0.00013874
                     42,                0.86888,                0.68775,                 1.2226,                0.82341,                0.70402,                 0.7783,                0.54727,                 1.2809,                 1.0929,                 1.5877,             0.00012553,             0.00012553,             0.00012553
                     43,                0.85201,                0.67453,                 1.2127,                0.88019,                0.68357,                0.77772,                0.56308,                 1.2383,                 1.0834,                 1.5374,             0.00011232,             0.00011232,             0.00011232
                     44,                0.82876,                0.64666,                  1.187,                 0.8485,                0.69457,                 0.7678,                0.55696,                 1.2479,                 1.1003,                 1.5575,             9.9116e-05,             9.9116e-05,             9.9116e-05
                     45,                0.80903,                 0.6305,                 1.1715,                0.83213,                0.70466,                 0.7781,                0.56664,                 1.2586,                 1.0801,                 1.5728,              8.591e-05,              8.591e-05,              8.591e-05
                     46,                0.79253,                0.60624,                 1.1662,                0.88125,                0.67966,                0.77661,                0.57321,                 1.2576,                 1.0742,                 1.5725,             7.2703e-05,             7.2703e-05,             7.2703e-05
                     47,                0.77374,                0.59471,                 1.1464,                0.85938,                0.69539,                0.77501,                0.57583,                 1.2483,                 1.0949,                 1.5734,             5.9496e-05,             5.9496e-05,             5.9496e-05
                     48,                0.76975,                0.58433,                 1.1446,                0.87083,                0.68993,                0.77624,                0.57488,                   1.24,                 1.0638,                 1.5605,              4.629e-05,              4.629e-05,              4.629e-05
                     49,                0.75377,                0.56517,                 1.1303,                0.87098,                0.69957,                0.78288,                0.58345,                   1.24,                 1.0653,                 1.5646,             3.3083e-05,             3.3083e-05,             3.3083e-05
                     50,                0.74714,                0.55886,                 1.1259,                0.86725,                0.69392,                0.77968,                0.57791,                 1.2417,                 1.0706,                 1.5683,             1.9877e-05,             1.9877e-05,             1.9877e-05
