                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.83942,                 1.3338,                 1.2289,                0.65306,                0.67811,                 0.6783,                0.43153,                 1.1852,                 1.4266,                 1.6504,             0.00055811,             0.00055811,             0.00055811
                     12,                0.83706,                 1.2962,                 1.2194,                0.64581,                0.62342,                0.67352,                0.45256,                 1.1039,                 1.4246,                 1.5592,             0.00053062,             0.00053062,             0.00053062
                     13,                0.80899,                 1.2228,                 1.1978,                0.64843,                0.68805,                 0.7207,                0.47975,                 1.0917,                 1.2725,                 1.5457,             0.00050313,             0.00050313,             0.00050313
                     14,                0.78402,                  1.164,                 1.1829,                0.69585,                0.64679,                0.72055,                0.46914,                 1.1121,                  1.267,                 1.5552,             0.00047564,             0.00047564,             0.00047564
                     15,                0.77112,                 1.1271,                 1.1762,                 0.6632,                0.64164,                0.71658,                0.49484,                 1.0931,                 1.3018,                 1.5115,             0.00044815,             0.00044815,             0.00044815
                     16,                0.76234,                 1.0911,                 1.1625,                0.66361,                0.69784,                0.69689,                0.46179,                 1.1034,                 1.3797,                 1.5835,             0.00042066,             0.00042066,             0.00042066
                     17,                0.74778,                 1.0588,                 1.1556,                0.64134,                0.70114,                0.73907,                0.51386,                  1.079,                 1.2435,                 1.5028,             0.00039318,             0.00039318,             0.00039318
                     18,                0.71906,                0.99185,                  1.134,                0.70531,                0.64114,                 0.7334,                0.51211,                 1.0529,                 1.2299,                 1.4926,             0.00036569,             0.00036569,             0.00036569
                     19,                0.70506,                0.98385,                 1.1264,                 0.8194,                0.62548,                0.77084,                0.53292,                 1.0541,                 1.1609,                 1.5156,              0.0003382,              0.0003382,              0.0003382
                     20,                0.69436,                0.94617,                 1.1252,                0.70857,                0.68756,                0.73576,                 0.5127,                 1.0582,                 1.2596,                 1.4706,             0.00031071,             0.00031071,             0.00031071
                     21,                0.65783,                0.81386,                 1.1728,                 0.7479,                 0.6755,                0.75407,                0.51234,                 1.0061,                 1.1917,                 1.4719,             0.00028322,             0.00028322,             0.00028322
                     22,                0.62923,                0.72777,                 1.1521,                0.73728,                0.70289,                 0.7683,                0.52069,                 1.0694,                 1.1733,                 1.5596,             0.00025573,             0.00025573,             0.00025573
                     23,                0.60196,                 0.6735,                 1.1292,                0.64569,                0.75765,                0.77999,                0.54394,                0.99935,                 1.1678,                 1.4573,             0.00022824,             0.00022824,             0.00022824
                     24,                0.57571,                0.62139,                 1.0984,                 0.7311,                 0.7189,                0.78339,                0.55283,                0.97314,                 1.0919,                 1.4584,             0.00020075,             0.00020075,             0.00020075
                     25,                0.54505,                0.59247,                 1.0804,                0.79544,                0.66303,                 0.7889,                0.55446,                 1.0098,                 1.1619,                 1.5118,             0.00017326,             0.00017326,             0.00017326
                     26,                0.53112,                0.55897,                   1.07,                0.67472,                0.73716,                0.74821,                0.50707,                 1.0263,                 1.2139,                 1.5338,             0.00014577,             0.00014577,             0.00014577
                     27,                0.50018,                 0.5237,                 1.0477,                0.75797,                0.72996,                0.78808,                0.53485,                 1.0137,                 1.1991,                 1.4732,             0.00011829,             0.00011829,             0.00011829
                     28,                0.48908,                0.50714,                 1.0397,                0.76373,                0.72696,                0.77986,                0.57074,                0.99289,                 1.1207,                 1.4799,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     29,                0.48076,                0.49602,                 1.0263,                0.74868,                0.72057,                0.78302,                0.56928,                0.99727,                 1.1123,                 1.4827,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     30,                0.46536,                0.47814,                 1.0079,                0.74619,                0.71906,                0.78984,                0.57299,                0.99007,                  1.111,                 1.4585,             3.5819e-05,             3.5819e-05,             3.5819e-05
