                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.86273,                 1.0243,                 1.3482,                0.70539,                0.66181,                0.70717,                0.40696,                 1.5562,                 1.2955,                 2.1243,             0.00051608,             0.00051608,             0.00051608
                     16,                0.87054,                 1.0028,                 1.3392,                0.67274,                0.69705,                0.71577,                0.41333,                 1.4525,                 1.2391,                 2.0591,             0.00050194,             0.00050194,             0.00050194
                     17,                0.83198,                0.95091,                 1.3122,                0.70962,                0.66666,                0.73431,                 0.4053,                 1.5581,                 1.2813,                 2.2255,              0.0004878,              0.0004878,              0.0004878
                     18,                0.82349,                0.92962,                 1.3058,                0.73716,                 0.6897,                 0.7205,                0.42949,                 1.4943,                 1.2641,                 2.1264,             0.00047367,             0.00047367,             0.00047367
                     19,                0.80365,                0.87623,                 1.2912,                0.73636,                0.68379,                0.70869,                0.45195,                  1.498,                 1.2828,                 2.1444,             0.00045953,             0.00045953,             0.00045953
                     20,                0.77081,                0.84514,                 1.2736,                0.71717,                 0.6859,                0.74012,                0.41666,                 1.5032,                  1.282,                 2.1655,             0.00044539,             0.00044539,             0.00044539
                     21,                0.75516,                0.83141,                  1.256,                0.74179,                0.63123,                0.70522,                 0.4217,                  1.544,                 1.3131,                 2.1641,             0.00043126,             0.00043126,             0.00043126
                     22,                0.76146,                0.82468,                 1.2539,                0.75144,                0.65438,                0.72556,                0.41824,                 1.5741,                 1.2239,                  2.253,             0.00041712,             0.00041712,             0.00041712
                     23,                0.72858,                0.79222,                 1.2304,                0.70036,                 0.7398,                0.72649,                 0.4262,                 1.4555,                 1.2511,                 2.1135,             0.00040298,             0.00040298,             0.00040298
                     24,                0.70203,                0.74672,                 1.2171,                0.71103,                0.73877,                0.72662,                0.44493,                 1.3995,                 1.1738,                  2.053,             0.00038884,             0.00038884,             0.00038884
                     25,                0.70045,                 0.7304,                  1.212,                0.76993,                0.69491,                0.72769,                0.43976,                 1.4016,                 1.2649,                 2.0098,             0.00037471,             0.00037471,             0.00037471
                     26,                0.68029,                0.71432,                 1.1987,                0.73155,                0.73609,                0.72826,                 0.4463,                 1.4444,                  1.071,                 2.1035,             0.00036057,             0.00036057,             0.00036057
                     27,                0.68672,                0.70522,                 1.1952,                 0.7073,                0.75944,                0.74932,                0.46489,                 1.4585,                 1.2403,                 2.0855,             0.00034643,             0.00034643,             0.00034643
                     28,                0.65556,                0.67694,                 1.1841,                0.80009,                0.64962,                0.75004,                0.44915,                 1.4583,                  1.146,                 2.1169,              0.0003323,              0.0003323,              0.0003323
                     29,                 0.6567,                0.65764,                 1.1658,                0.74487,                 0.6998,                0.74689,                 0.4525,                 1.4722,                  1.211,                  2.089,             0.00031816,             0.00031816,             0.00031816
                     30,                0.62952,                0.63003,                  1.158,                0.82979,                0.70631,                0.78682,                0.47411,                 1.5021,                 1.0762,                 2.1595,             0.00030402,             0.00030402,             0.00030402
                     31,                0.61246,                0.61287,                   1.15,                0.84036,                0.68348,                0.75367,                0.48801,                 1.3699,                 1.0169,                  2.038,             0.00028988,             0.00028988,             0.00028988
                     32,                0.61744,                0.60748,                  1.147,                0.84351,                 0.7202,                0.78577,                0.48886,                 1.3864,                  1.047,                 1.9786,             0.00027575,             0.00027575,             0.00027575
                     33,                0.59081,                 0.5963,                 1.1293,                0.78855,                0.73714,                0.77532,                0.48689,                 1.3891,                 1.1242,                 2.0419,             0.00026161,             0.00026161,             0.00026161
                     34,                0.59043,                0.57881,                 1.1347,                0.81578,                 0.7162,                 0.7723,                0.49164,                 1.4038,                 1.1371,                 2.0673,             0.00024747,             0.00024747,             0.00024747
                     35,                0.58771,                0.57273,                 1.1308,                0.87514,                0.67342,                0.78705,                0.51199,                 1.3201,                 1.1151,                 1.9874,             0.00023334,             0.00023334,             0.00023334
                     36,                0.56707,                  0.554,                 1.1177,                0.83639,                0.78158,                0.79773,                0.51216,                 1.3161,                 1.0345,                  1.993,              0.0002192,              0.0002192,              0.0002192
                     37,                0.54954,                0.52668,                 1.1052,                0.81945,                0.73796,                0.79141,                0.51025,                 1.3549,                  1.008,                 2.0526,             0.00020506,             0.00020506,             0.00020506
                     38,                0.54022,                0.51503,                 1.0976,                 0.8764,                0.73351,                0.80177,                 0.5237,                 1.2424,                 1.0378,                 1.9259,             0.00019092,             0.00019092,             0.00019092
                     39,                 0.5314,                0.50473,                  1.088,                0.82934,                0.71827,                0.78402,                0.52249,                 1.3045,                 1.0664,                 1.9565,             0.00017679,             0.00017679,             0.00017679
                     40,                0.52976,                0.52401,                 1.0947,                0.88195,                0.72095,                0.82742,                0.53893,                 1.2727,                 1.0257,                 1.9053,             0.00016265,             0.00016265,             0.00016265
                     41,                0.45135,                0.41189,                 1.0845,                0.78851,                0.81001,                0.82274,                 0.5441,                 1.2058,                0.93253,                 1.8741,             0.00014851,             0.00014851,             0.00014851
                     42,                0.42465,                0.34977,                  1.063,                0.78695,                0.75467,                0.78894,                0.51893,                  1.311,                 1.0256,                 2.0297,             0.00013437,             0.00013437,             0.00013437
                     43,                0.40216,                0.32802,                 1.0378,                0.81274,                0.73024,                0.80826,                0.52787,                 1.2944,                0.97477,                  2.022,             0.00012024,             0.00012024,             0.00012024
                     44,                0.38313,                0.31012,                 1.0315,                 0.8663,                0.74008,                0.82765,                0.53755,                  1.258,                0.99949,                 1.9688,              0.0001061,              0.0001061,              0.0001061
                     45,                0.37018,                0.30114,                 1.0079,                0.85035,                0.73735,                0.81927,                0.53714,                 1.2676,                 0.9478,                  1.999,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                0.36181,                0.28591,                0.99685,                0.85799,                0.73632,                0.81899,                0.54951,                 1.2881,                0.97761,                  2.044,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                0.34562,                0.28224,                0.99148,                0.86205,                0.71481,                0.80991,                  0.556,                 1.2602,                0.91525,                 2.0228,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 0.3366,                0.27125,                0.98784,                 0.8118,                0.76577,                0.80512,                0.53914,                 1.2724,                0.93567,                  2.054,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                0.32839,                0.25863,                0.97686,                0.81398,                0.77528,                0.81534,                0.55589,                 1.2255,                0.94042,                 1.9862,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                0.32272,                0.25889,                0.98042,                 0.8472,                0.76958,                0.82944,                0.55244,                  1.246,                0.92103,                  2.001,             2.1277e-05,             2.1277e-05,             2.1277e-05
